"time","Tmax","Tmin","Tavg","DewPoint","Heat","Cool","Sunrise","Sunset","PrecipTotal","StnPressure","AvgSpeed","SiteID","Ozone","units","Lat","Long"
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-201-1034",0.082,"ppm",29.767971,-95.220587
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-339-0078",0.056,"ppm",30.350302,-95.425128
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-201-0026",0.084,"ppm",29.802707,-95.125495
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-201-0046",0.074,"ppm",29.828086,-95.284096
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-039-1004",0.08,"ppm",29.520443,-95.392509
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-201-0075",0.068,"ppm",29.752778,-95.350278
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-201-0416",0.069,"ppm",29.686389,-95.294722
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-201-0051",0.072,"ppm",29.623611,-95.473611
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-201-0047",0.067,"ppm",29.834722,-95.489167
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-201-0029",0.068,"ppm",30.039534,-95.6739
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-201-1039",0.076,"ppm",29.670025,-95.128508
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-201-0024",0.072,"ppm",29.901037,-95.326125
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-201-1050",0.072,"ppm",29.583047,-95.015544
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-201-0055",0.069,"ppm",29.695744,-95.499262
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-201-1035",0.07,"ppm",29.733726,-95.257593
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-039-1016",0.071,"ppm",29.043759,-95.472946
"2011-09-24",94,70,82,68,0,17,610,1817,0,29.85,5.6,"48-167-1034",0.071,"ppm",29.254474,-94.861289
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-201-0066",0.04,"ppm",29.724722,-95.503611
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-039-1004",0.048,"ppm",29.520443,-95.392509
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-201-0075",0.042,"ppm",29.752778,-95.350278
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-201-1034",0.049,"ppm",29.767971,-95.220587
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-201-0070",0.046,"ppm",29.735129,-95.315583
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-201-0024",0.046,"ppm",29.901037,-95.326125
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-201-0046",0.045,"ppm",29.828086,-95.284096
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-201-1050",0.049,"ppm",29.583047,-95.015544
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-201-0026",0.049,"ppm",29.802707,-95.125495
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-201-1035",0.041,"ppm",29.733726,-95.257593
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-201-0051",0.042,"ppm",29.623611,-95.473611
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-201-0062",0.042,"ppm",29.625833,-95.2675
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-167-1034",0.053,"ppm",29.254474,-94.861289
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-039-1016",0.045,"ppm",29.043759,-95.472946
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-201-1039",0.045,"ppm",29.670025,-95.128508
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-201-0029",0.046,"ppm",30.039534,-95.6739
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-201-0416",0.041,"ppm",29.686389,-95.294722
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-201-0047",0.042,"ppm",29.834722,-95.489167
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-339-0078",0.039,"ppm",30.350302,-95.425128
"2011-09-25",96,76,86,72,0,21,611,1815,0,29.73,11,"48-201-0055",0.039,"ppm",29.695744,-95.499262
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-201-0066",0.033,"ppm",29.724722,-95.503611
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-201-0026",0.041,"ppm",29.802707,-95.125495
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-201-1050",0.036,"ppm",29.583047,-95.015544
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-201-0075",0.031,"ppm",29.752778,-95.350278
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-201-0062",0.031,"ppm",29.625833,-95.2675
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-167-1034",0.03,"ppm",29.254474,-94.861289
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-201-0416",0.032,"ppm",29.686389,-95.294722
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-201-1039",0.036,"ppm",29.670025,-95.128508
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-201-0051",0.036,"ppm",29.623611,-95.473611
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-201-1034",0.04,"ppm",29.767971,-95.220587
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-201-0024",0.044,"ppm",29.901037,-95.326125
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-201-0055",0.035,"ppm",29.695744,-95.499262
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-201-0046",0.039,"ppm",29.828086,-95.284096
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-039-1004",0.038,"ppm",29.520443,-95.392509
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-201-0047",0.039,"ppm",29.834722,-95.489167
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-201-0070",0.037,"ppm",29.735129,-95.315583
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-039-1016",0.03,"ppm",29.043759,-95.472946
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-201-1035",0.029,"ppm",29.733726,-95.257593
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-339-0078",0.041,"ppm",30.350302,-95.425128
"2011-09-26",96,77,87,72,0,22,611,1814,0,29.8,8,"48-201-0029",0.04,"ppm",30.039534,-95.6739
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-201-0026",0.029,"ppm",29.802707,-95.125495
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-201-0046",0.031,"ppm",29.828086,-95.284096
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-201-0075",0.025,"ppm",29.752778,-95.350278
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-167-1034",0.02,"ppm",29.254474,-94.861289
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-201-0051",0.028,"ppm",29.623611,-95.473611
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-201-1035",0.021,"ppm",29.733726,-95.257593
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-201-0070",0.029,"ppm",29.735129,-95.315583
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-039-1004",0.029,"ppm",29.520443,-95.392509
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-201-1050",0.024,"ppm",29.583047,-95.015544
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-201-0062",0.024,"ppm",29.625833,-95.2675
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-201-0066",0.029,"ppm",29.724722,-95.503611
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-201-0047",0.032,"ppm",29.834722,-95.489167
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-201-1034",0.032,"ppm",29.767971,-95.220587
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-039-1016",0.02,"ppm",29.043759,-95.472946
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-201-0055",0.028,"ppm",29.695744,-95.499262
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-201-0029",0.036,"ppm",30.039534,-95.6739
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-201-0024",0.04,"ppm",29.901037,-95.326125
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-201-1039",0.026,"ppm",29.670025,-95.128508
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-339-0078",0.032,"ppm",30.350302,-95.425128
"2011-09-27",96,74,85,70,0,20,612,1813,0,29.83,7.5,"48-201-0416",0.024,"ppm",29.686389,-95.294722
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-201-0070",0.041,"ppm",29.735129,-95.315583
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-201-0051",0.036,"ppm",29.623611,-95.473611
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-201-0026",0.039,"ppm",29.802707,-95.125495
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-201-0066",0.035,"ppm",29.724722,-95.503611
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-039-1004",0.039,"ppm",29.520443,-95.392509
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-201-0046",0.038,"ppm",29.828086,-95.284096
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-201-1050",0.029,"ppm",29.583047,-95.015544
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-201-0075",0.033,"ppm",29.752778,-95.350278
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-039-1016",0.022,"ppm",29.043759,-95.472946
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-201-0416",0.033,"ppm",29.686389,-95.294722
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-201-1034",0.045,"ppm",29.767971,-95.220587
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-201-1035",0.031,"ppm",29.733726,-95.257593
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-201-0047",0.034,"ppm",29.834722,-95.489167
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-201-1039",0.038,"ppm",29.670025,-95.128508
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-201-0055",0.036,"ppm",29.695744,-95.499262
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-201-0062",0.033,"ppm",29.625833,-95.2675
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-201-0024",0.043,"ppm",29.901037,-95.326125
"2011-09-28",96,76,86,71,0,21,613,1812,0,29.81,5.8,"48-201-0029",0.04,"ppm",30.039534,-95.6739
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-201-0075",0.029,"ppm",29.752778,-95.350278
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-201-0066",0.034,"ppm",29.724722,-95.503611
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-201-0051",0.035,"ppm",29.623611,-95.473611
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-201-1034",0.04,"ppm",29.767971,-95.220587
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-039-1004",0.04,"ppm",29.520443,-95.392509
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-201-0070",0.037,"ppm",29.735129,-95.315583
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-201-0062",0.034,"ppm",29.625833,-95.2675
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-039-1016",0.035,"ppm",29.043759,-95.472946
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-201-1050",0.047,"ppm",29.583047,-95.015544
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-201-0026",0.047,"ppm",29.802707,-95.125495
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-201-0046",0.035,"ppm",29.828086,-95.284096
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-201-1035",0.026,"ppm",29.733726,-95.257593
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-201-0047",0.032,"ppm",29.834722,-95.489167
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-201-0416",0.033,"ppm",29.686389,-95.294722
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-201-1039",0.042,"ppm",29.670025,-95.128508
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-201-0029",0.038,"ppm",30.039534,-95.6739
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-201-0055",0.034,"ppm",29.695744,-95.499262
"2011-09-29",96,70,83,69,0,18,613,1811,0.08,29.86,6.4,"48-201-0024",0.038,"ppm",29.901037,-95.326125
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-201-0416",0.047,"ppm",29.686389,-95.294722
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-201-0075",0.047,"ppm",29.752778,-95.350278
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-201-0051",0.058,"ppm",29.623611,-95.473611
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-201-1034",0.041,"ppm",29.767971,-95.220587
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-201-0062",0.046,"ppm",29.625833,-95.2675
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-201-1050",0.05,"ppm",29.583047,-95.015544
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-201-0070",0.049,"ppm",29.735129,-95.315583
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-201-0055",0.057,"ppm",29.695744,-95.499262
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-201-0066",0.06,"ppm",29.724722,-95.503611
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-039-1004",0.075,"ppm",29.520443,-95.392509
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-201-0046",0.044,"ppm",29.828086,-95.284096
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-201-0024",0.047,"ppm",29.901037,-95.326125
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-167-1034",0.058,"ppm",29.254474,-94.861289
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-201-0026",0.048,"ppm",29.802707,-95.125495
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-201-1039",0.052,"ppm",29.670025,-95.128508
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-039-1016",0.068,"ppm",29.043759,-95.472946
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-201-0047",0.048,"ppm",29.834722,-95.489167
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-201-1035",0.05,"ppm",29.733726,-95.257593
"2011-09-30",90,68,79,59,0,14,614,1809,0,29.94,6.4,"48-201-0029",0.055,"ppm",30.039534,-95.6739
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-201-1050",0.053,"ppm",29.583047,-95.015544
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-201-1039",0.053,"ppm",29.670025,-95.128508
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-201-0066",0.051,"ppm",29.724722,-95.503611
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-201-0070",0.051,"ppm",29.735129,-95.315583
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-201-0051",0.053,"ppm",29.623611,-95.473611
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-201-0075",0.045,"ppm",29.752778,-95.350278
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-201-0062",0.047,"ppm",29.625833,-95.2675
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-201-0024",0.044,"ppm",29.901037,-95.326125
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-201-0416",0.046,"ppm",29.686389,-95.294722
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-201-1034",0.047,"ppm",29.767971,-95.220587
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-201-0046",0.043,"ppm",29.828086,-95.284096
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-167-1034",0.051,"ppm",29.254474,-94.861289
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-201-1035",0.047,"ppm",29.733726,-95.257593
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-039-1004",0.065,"ppm",29.520443,-95.392509
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-339-0078",0.044,"ppm",30.350302,-95.425128
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-039-1016",0.05,"ppm",29.043759,-95.472946
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-201-0026",0.047,"ppm",29.802707,-95.125495
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-201-0047",0.045,"ppm",29.834722,-95.489167
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-201-0055",0.05,"ppm",29.695744,-95.499262
"2011-10-01",84,62,73,43,0,8,614,1808,0,30.07,6.9,"48-201-0029",0.048,"ppm",30.039534,-95.6739
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-201-0066",0.062,"ppm",29.724722,-95.503611
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-201-0051",0.062,"ppm",29.623611,-95.473611
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-201-1050",0.054,"ppm",29.583047,-95.015544
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-201-0075",0.053,"ppm",29.752778,-95.350278
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-201-0416",0.052,"ppm",29.686389,-95.294722
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-039-1016",0.059,"ppm",29.043759,-95.472946
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-201-1039",0.054,"ppm",29.670025,-95.128508
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-201-0024",0.05,"ppm",29.901037,-95.326125
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-201-0029",0.056,"ppm",30.039534,-95.6739
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-167-1034",0.055,"ppm",29.254474,-94.861289
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-201-0070",0.056,"ppm",29.735129,-95.315583
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-201-1035",0.052,"ppm",29.733726,-95.257593
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-201-0055",0.061,"ppm",29.695744,-95.499262
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-201-1034",0.052,"ppm",29.767971,-95.220587
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-201-0047",0.053,"ppm",29.834722,-95.489167
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-201-0046",0.049,"ppm",29.828086,-95.284096
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-339-0078",0.049,"ppm",30.350302,-95.425128
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-039-1004",0.072,"ppm",29.520443,-95.392509
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-201-0026",0.052,"ppm",29.802707,-95.125495
"2011-10-02",85,59,72,47,0,7,615,1807,0,30.11,5.2,"48-201-0062",0.052,"ppm",29.625833,-95.2675
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-201-1050",0.057,"ppm",29.583047,-95.015544
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-201-0070",0.057,"ppm",29.735129,-95.315583
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-201-0075",0.052,"ppm",29.752778,-95.350278
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-201-0066",0.06,"ppm",29.724722,-95.503611
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-201-1034",0.055,"ppm",29.767971,-95.220587
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-167-1034",0.059,"ppm",29.254474,-94.861289
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-039-1016",0.056,"ppm",29.043759,-95.472946
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-201-0416",0.055,"ppm",29.686389,-95.294722
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-039-1004",0.067,"ppm",29.520443,-95.392509
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-201-0055",0.063,"ppm",29.695744,-95.499262
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-201-0051",0.066,"ppm",29.623611,-95.473611
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-201-1039",0.056,"ppm",29.670025,-95.128508
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-201-1035",0.054,"ppm",29.733726,-95.257593
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-201-0062",0.052,"ppm",29.625833,-95.2675
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-201-0029",0.061,"ppm",30.039534,-95.6739
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-201-0026",0.054,"ppm",29.802707,-95.125495
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-339-0078",0.051,"ppm",30.350302,-95.425128
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-201-0047",0.052,"ppm",29.834722,-95.489167
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-201-0046",0.049,"ppm",29.828086,-95.284096
"2011-10-03",84,60,72,48,0,7,615,1806,0,30.12,4.7,"48-201-0024",0.053,"ppm",29.901037,-95.326125
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-201-0066",0.063,"ppm",29.724722,-95.503611
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-201-0070",0.062,"ppm",29.735129,-95.315583
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-201-1050",0.065,"ppm",29.583047,-95.015544
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-201-0026",0.065,"ppm",29.802707,-95.125495
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-201-1039",0.06,"ppm",29.670025,-95.128508
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-201-1034",0.064,"ppm",29.767971,-95.220587
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-167-1034",0.065,"ppm",29.254474,-94.861289
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-039-1004",0.072,"ppm",29.520443,-95.392509
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-201-0416",0.055,"ppm",29.686389,-95.294722
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-201-0046",0.06,"ppm",29.828086,-95.284096
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-201-0051",0.065,"ppm",29.623611,-95.473611
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-201-0075",0.056,"ppm",29.752778,-95.350278
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-201-1035",0.06,"ppm",29.733726,-95.257593
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-201-0062",0.054,"ppm",29.625833,-95.2675
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-201-0024",0.071,"ppm",29.901037,-95.326125
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-039-1016",0.056,"ppm",29.043759,-95.472946
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-201-0047",0.061,"ppm",29.834722,-95.489167
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-339-0078",0.064,"ppm",30.350302,-95.425128
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-201-0029",0.078,"ppm",30.039534,-95.6739
"2011-10-04",84,59,72,56,0,7,616,1805,0,30.1,4.3,"48-201-0055",0.065,"ppm",29.695744,-95.499262
"2011-10-05",85,60,73,61,0,8,617,1803,0,30.01,6.4,"48-201-0046",0.058,"ppm",29.828086,-95.284096
"2011-10-05",85,60,73,61,0,8,617,1803,0,30.01,6.4,"48-201-1050",0.069,"ppm",29.583047,-95.015544
"2011-10-05",85,60,73,61,0,8,617,1803,0,30.01,6.4,"48-201-0416",0.058,"ppm",29.686389,-95.294722
"2011-10-05",85,60,73,61,0,8,617,1803,0,30.01,6.4,"48-201-0066",0.059,"ppm",29.724722,-95.503611
"2011-10-05",85,60,73,61,0,8,617,1803,0,30.01,6.4,"48-201-0051",0.061,"ppm",29.623611,-95.473611
"2011-10-05",85,60,73,61,0,8,617,1803,0,30.01,6.4,"48-201-0026",0.062,"ppm",29.802707,-95.125495
"2011-10-05",85,60,73,61,0,8,617,1803,0,30.01,6.4,"48-201-1039",0.063,"ppm",29.670025,-95.128508
"2011-10-05",85,60,73,61,0,8,617,1803,0,30.01,6.4,"48-339-0078",0.062,"ppm",30.350302,-95.425128
"2011-10-05",85,60,73,61,0,8,617,1803,0,30.01,6.4,"48-201-0070",0.062,"ppm",29.735129,-95.315583
