"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CSA_CODE","CSA_NAME","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"09/08/2011","48-201-0047","2","0.07400","ppm","97.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/09/2011","48-201-0047","2","0.06600","ppm","71.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/10/2011","48-201-0047","2","0.06500","ppm","67.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/11/2011","48-201-0047","2","0.06500","ppm","67.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/12/2011","48-201-0047","2","0.06600","ppm","71.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/13/2011","48-201-0047","2","0.05600","ppm","47.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/14/2011","48-201-0047","2","0.05700","ppm","48.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/15/2011","48-201-0047","2","0.07500","ppm","100.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/16/2011","48-201-0047","2","0.05400","ppm","46.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/17/2011","48-201-0047","2","0.03600","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/18/2011","48-201-0047","2","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/19/2011","48-201-0047","2","0.05800","ppm","49.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/20/2011","48-201-0047","2","0.07300","ppm","93.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/21/2011","48-201-0047","2","0.06100","ppm","54.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/22/2011","48-201-0047","2","0.06500","ppm","67.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/23/2011","48-201-0047","2","0.05900","ppm","50.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/24/2011","48-201-0047","2","0.06700","ppm","74.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/25/2011","48-201-0047","2","0.04200","ppm","36.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/26/2011","48-201-0047","2","0.03900","ppm","33.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/27/2011","48-201-0047","2","0.03200","ppm","27.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/28/2011","48-201-0047","2","0.03400","ppm","29.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/29/2011","48-201-0047","2","0.03200","ppm","27.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"09/30/2011","48-201-0047","2","0.04800","ppm","41.00","19","79.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/01/2011","48-201-0047","2","0.04500","ppm","38.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/02/2011","48-201-0047","2","0.05300","ppm","45.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/03/2011","48-201-0047","2","0.05200","ppm","44.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/04/2011","48-201-0047","2","0.06100","ppm","54.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/05/2011","48-201-0047","2","0.05700","ppm","48.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/06/2011","48-201-0047","2","0.03700","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/07/2011","48-201-0047","2","0.03400","ppm","29.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/08/2011","48-201-0047","2","0.03400","ppm","29.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/09/2011","48-201-0047","2","0.02700","ppm","23.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/10/2011","48-201-0047","2","0.03800","ppm","32.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/11/2011","48-201-0047","2","0.05900","ppm","50.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/12/2011","48-201-0047","2","0.04300","ppm","36.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/13/2011","48-201-0047","2","0.03700","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/14/2011","48-201-0047","2","0.05700","ppm","48.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/15/2011","48-201-0047","2","0.07300","ppm","93.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/16/2011","48-201-0047","2","0.05300","ppm","45.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/17/2011","48-201-0047","2","0.04200","ppm","36.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/18/2011","48-201-0047","2","0.03800","ppm","32.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/19/2011","48-201-0047","2","0.03800","ppm","32.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/20/2011","48-201-0047","2","0.04300","ppm","36.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/21/2011","48-201-0047","2","0.04500","ppm","38.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/22/2011","48-201-0047","2","0.04800","ppm","41.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/23/2011","48-201-0047","2","0.04100","ppm","35.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/24/2011","48-201-0047","2","0.04400","ppm","37.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/25/2011","48-201-0047","2","0.04100","ppm","35.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/26/2011","48-201-0047","2","0.03700","ppm","31.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/27/2011","48-201-0047","2","0.03400","ppm","29.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/28/2011","48-201-0047","2","0.02100","ppm","18.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/29/2011","48-201-0047","2","0.03800","ppm","32.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/30/2011","48-201-0047","2","0.05500","ppm","47.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"10/31/2011","48-201-0047","2","0.05400","ppm","46.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/01/2011","48-201-0047","2","0.05200","ppm","44.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/02/2011","48-201-0047","2","0.03300","ppm","28.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/03/2011","48-201-0047","2","0.02900","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/04/2011","48-201-0047","2","0.02900","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/05/2011","48-201-0047","2","0.03800","ppm","32.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/06/2011","48-201-0047","2","0.03400","ppm","29.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/07/2011","48-201-0047","2","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/08/2011","48-201-0047","2","0.02600","ppm","22.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/09/2011","48-201-0047","2","0.02900","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/10/2011","48-201-0047","2","0.03000","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/11/2011","48-201-0047","2","0.04000","ppm","34.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/12/2011","48-201-0047","2","0.03500","ppm","30.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/13/2011","48-201-0047","2","0.03100","ppm","26.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/14/2011","48-201-0047","2","0.02700","ppm","23.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/15/2011","48-201-0047","2","0.02200","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/16/2011","48-201-0047","2","0.02600","ppm","22.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/17/2011","48-201-0047","2","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/18/2011","48-201-0047","2","0.03000","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/19/2011","48-201-0047","2","0.02900","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/20/2011","48-201-0047","2","0.02300","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/21/2011","48-201-0047","2","0.01700","ppm","14.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/22/2011","48-201-0047","2","0.01300","ppm","11.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/23/2011","48-201-0047","2","0.02300","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/24/2011","48-201-0047","2","0.02300","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/25/2011","48-201-0047","2","0.02900","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/26/2011","48-201-0047","2","0.02300","ppm","19.00","22","92.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/27/2011","48-201-0047","2","0.03100","ppm","26.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/28/2011","48-201-0047","2","0.01600","ppm","14.00","18","75.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/29/2011","48-201-0047","2","0.02500","ppm","21.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"11/30/2011","48-201-0047","2","0.01900","ppm","16.00","19","79.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/01/2011","48-201-0047","2","0.03100","ppm","26.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/02/2011","48-201-0047","2","0.03000","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/03/2011","48-201-0047","2","0.03500","ppm","30.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/04/2011","48-201-0047","2","0.02400","ppm","20.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/05/2011","48-201-0047","2","0.01400","ppm","12.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/06/2011","48-201-0047","2","0.01300","ppm","11.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/07/2011","48-201-0047","2","0.02400","ppm","20.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/08/2011","48-201-0047","2","0.02000","ppm","17.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/09/2011","48-201-0047","2","0.02200","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/10/2011","48-201-0047","2","0.03200","ppm","27.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/11/2011","48-201-0047","2","0.03200","ppm","27.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/12/2011","48-201-0047","2","0.01700","ppm","14.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/13/2011","48-201-0047","2","0.02100","ppm","18.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/14/2011","48-201-0047","2","0.02500","ppm","21.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/15/2011","48-201-0047","2","0.02200","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/16/2011","48-201-0047","2","0.01900","ppm","16.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/17/2011","48-201-0047","2","0.02300","ppm","19.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/18/2011","48-201-0047","2","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/19/2011","48-201-0047","2","0.02900","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/20/2011","48-201-0047","2","0.01700","ppm","14.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/21/2011","48-201-0047","2","0.01200","ppm","10.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/22/2011","48-201-0047","2","0.01900","ppm","16.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/23/2011","48-201-0047","2","0.01800","ppm","15.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/24/2011","48-201-0047","2","0.01900","ppm","16.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/25/2011","48-201-0047","2","0.01400","ppm","12.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/26/2011","48-201-0047","2","0.02100","ppm","18.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/27/2011","48-201-0047","2","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/28/2011","48-201-0047","2","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/29/2011","48-201-0047","2","0.02700","ppm","23.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/30/2011","48-201-0047","2","0.03200","ppm","27.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"12/31/2011","48-201-0047","2","0.02000","ppm","17.00","18","75.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.834722","-95.489167"
"01/01/2011","48-201-0416","1","0.03400","ppm","29.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.686389","-95.294722"
"01/02/2011","48-201-0416","1","0.03000","ppm","25.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.686389","-95.294722"
"01/03/2011","48-201-0416","1","0.03300","ppm","28.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.686389","-95.294722"
"01/04/2011","48-201-0416","1","0.02200","ppm","19.00","18","75.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.686389","-95.294722"
"01/06/2011","48-201-0416","1","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.686389","-95.294722"
"01/07/2011","48-201-0416","1","0.04100","ppm","35.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.686389","-95.294722"
"01/08/2011","48-201-0416","1","0.03500","ppm","30.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.686389","-95.294722"
"01/09/2011","48-201-0416","1","0.02800","ppm","24.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.686389","-95.294722"
"01/10/2011","48-201-0416","1","0.01800","ppm","15.00","24","100.0000","44201","Ozone","288","Houston-Baytown-Huntsville, TX","26420","Houston-Sugar Land-Baytown, TX","48","Texas","201","Harris","29.686389","-95.294722"
